GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),0-30mph Time(s),1/4 mile time(s),1/8 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(mph),Barometric pressure (from vehicle)(psi),Commanded Equivalence Ratio(lambda),Distance travelled since codes cleared(miles),Distance travelled with MIL/CEL lit(miles),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Wide Range Current(mA),O2 Bank 1 Sensor 1 Wide Range Equivalence Ratio(λ),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Wed Oct 08 13:38:25 GMT+05:30 2025,08-Oct-2025 13:38:26.727,73.91281391,18.57400945,4.670000076293945,3.7900924682617188,519.2114868164062,280.3999938964844,0.91346002,2.16131711,9.89910698,0.0357821,-,-,-,-,16.86274529,0.03,0.09,0.22,0.89999998,20.3921566,9.8039217,14.69999981,15.08966732,35,0.62137119,13.63354737,1,40721.56106772,3.10685596,47,-,30.19607925,21.56862831,1249,0.02551846,1.75317407,29.21956825,99.97253418,10.15625,-3.90625,-,0.01890257,3.79009247,519.21148682,280.3999939,18.57400894,73.91281128,52,0.40761985,-,27,5.07632083,7.56918097,0.78361994,127.61022949,21.38186836,2.21361566,0.04296875,1.02650797,0.44999999,4.70588255,157,10.44649265,10.56331026,20,10.5,-,0.78361994,127.61022949,2.21361566,0.02700375,10.98700047,10.14999962,0.83700001,-8.55722618,14.56000042,14.39999962
Wed Oct 08 13:38:27 GMT+05:30 2025,08-Oct-2025 13:38:27.729,73.91273338,18.57402256,3.859999895095825,3.7900924682617188,519.1940307617188,280.6000061035156,0.39601216,2.88694048,10.47637558,0.10720778,-,-,-,-,16.86274529,-0.08,0.13,0.12,0.79000002,20.3921566,9.8039217,14.69999981,15.08966732,35,0.81908024,13.63354737,1,40721.56106772,3.10685596,48,-,26.27450943,21.56862831,1146.5,0.02793792,1.75656891,29.27614784,99.96973419,10.15625,-3.90625,-,0.02069476,3.79009247,519.19403076,280.6000061,18.57402229,73.91273499,51,1.05881592,-,27,4.2060944,9.42787552,1.35990369,73.53308868,26.63241768,3.84153581,0.04296875,1.02650797,0.44999999,4.70588255,161,8.63457343,9.32056788,20,10.5,-,1.35990369,73.53308868,3.84153581,0.02700375,12.05900002,11.22200012,0.83700001,-9.42745304,14.56000042,14.39999962
Wed Oct 08 13:38:28 GMT+05:30 2025,08-Oct-2025 13:38:28.729,73.91269816,18.57403135,3.9800000190734863,3.7900924682617188,519.1310424804688,284.5,0.10648061,2.65483665,9.61436176,0.01553166,-,-,-,-,16.86274529,0.01,0.01,0.27000001,0.88,20.3921566,9.8039217,14.69999981,15.08966732,35,0.81908024,13.63354737,1,40721.56106772,3.10685596,48,-,26.27450943,21.56862831,1146.5,0.02793792,1.75656891,29.27614784,99.96973419,9.375,-3.125,-,0.02069476,3.79009247,519.13104248,284.5,18.57403183,73.91269684,50,1.05881592,-,27,4.2060944,9.42787552,1.35990369,73.53308868,26.63241768,3.84153581,0.04296875,1.02650797,0.44999999,4.70588255,161,8.90300648,9.32056788,16.47058868,12,-,1.35990369,73.53308868,3.84153581,0.03763117,13.08300018,12.24600029,0.83700001,-9.42745304,14.52000046,14.39999962
Wed Oct 08 13:38:29 GMT+05:30 2025,08-Oct-2025 13:38:29.728,73.91266325,18.57403958,3.75,3.7900924682617188,518.36865234375,283.1000061035156,0.66640109,1.99621224,8.77148914,-0.08174878,-,-,-,-,17.25490189,0,0.11,0.23999999,0.85000002,20.3921566,9.8039217,14.69999981,14.74129963,35,0.81908024,13.63354737,1,40721.56106772,3.10685596,48,-,26.27450943,21.56862831,1146.5,0.02793792,1.75656891,29.27614784,99.96973419,9.375,-3.125,-,0.02069476,3.79009247,518.36865234,283.1000061,18.57403946,73.91266632,49,1.05881592,-,27,4.2060944,9.42787552,1.35990369,73.53308868,26.63241768,3.84153581,-0.00390625,1.00280952,0.44999999,5.49019623,161,8.38851109,9.32056788,16.47058868,12,-,1.35990369,73.53308868,3.84153581,0.03763117,14.06099987,13.22399998,0.83700001,-9.42745304,14.52000046,14.39999962
Wed Oct 08 13:38:30 GMT+05:30 2025,08-Oct-2025 13:38:30.729,73.91262977,18.57404555,3.569999933242798,3.7900924682617188,518.3016357421875,280.29998779296875,1.07138634,1.91964197,9.24347401,-0.03272939,-,-,-,-,17.25490189,-0.03,0.1,0.19,0.83999997,19.2156868,9.4117651,14.69999981,14.74129963,35,0.81908024,13.63354737,1,40721.56106772,3.10685596,48,-,26.27450943,24.31372643,1146.5,0.02793792,1.75656891,29.27614784,99.96973419,9.375,-3.125,-,0.02069476,3.79009247,518.30163574,280.29998779,18.57404518,73.91262817,49,1.05881592,-,27,4.2060944,9.42787552,1.35990369,73.53308868,26.63241768,3.84153581,-0.00390625,1.00280952,0.44999999,5.49019623,164,7.98586211,9.32056788,16.47058868,12,-,1.35990369,73.53308868,3.84153581,0.03763117,15.06000042,14.22299957,0.83700001,-9.42745304,14.52000046,14.39999962
Wed Oct 08 13:38:31 GMT+05:30 2025,08-Oct-2025 13:38:31.730,73.91259579,18.57405183,3.609999895095825,3.7900924682617188,517.8535766601562,282.20001220703125,1.57627189,1.44287205,8.87677383,-0.07054096,-,-,-,-,17.25490189,0.03,0.18000001,0.19,0.88999999,19.2156868,9.4117651,14.69999981,14.74129963,35,0.98038564,13.63354737,1,40721.56106772,3.10685596,48,-,47.84313583,24.31372643,988.5,0.03031847,1.76434863,29.40581131,99.96697998,9.375,-3.90625,-,0.02245812,3.79009247,517.85357666,282.20001221,18.5740509,73.91259766,52,0.0919633,-,28,4.49616988,8.47775555,1.8047694,55.40758896,23.94846153,5.09821844,-0.00390625,1.00280952,0.44999999,5.49019623,164,8.0753396,8.0778255,16.47058868,15.5,-,1.8047694,55.40758896,5.09821844,0.03763117,16.06299973,15.22599983,0.83700001,-9.13737774,14.52000046,14.39999962
Wed Oct 08 13:38:32 GMT+05:30 2025,08-Oct-2025 13:38:32.726,73.91256156,18.57406029,3.75,3.7900924682617188,518.13720703125,287.1000061035156,1.63130689,1.27058887,9.90867901,0.03055584,-,-,-,-,17.25490189,-0.04,0.27000001,0.18000001,0.79000002,19.2156868,9.4117651,14.69999981,14.74129963,35,0.98038564,13.63354737,1,40721.56106772,3.10685596,48,-,47.84313583,24.31372643,988.5,0.03031847,1.76434863,29.40581131,99.96697998,9.375,-3.90625,-,0.02245812,3.79009247,518.13720703,287.1000061,18.57406044,73.91255951,53,0.0919633,-,28,4.49616988,8.47775555,1.8047694,55.40758896,23.94846153,5.09821844,-0.00390625,1.00280952,0.45500001,5.49019623,164,8.38851109,8.0778255,16.47058868,15.5,-,1.8047694,55.40758896,5.09821844,0.03763117,17.07099915,16.23399925,0.83700001,-9.13737774,14.5,14.39999962
Wed Oct 08 13:38:33 GMT+05:30 2025,08-Oct-2025 13:38:33.728,73.9125358,18.57407349,2.9200000762939453,3.7900924682617188,516.8432006835938,303.1000061035156,3.13519597,0.72023964,9.61436176,0.03219938,-,-,-,-,16.86274529,0.06,0.28,0.07,0.92000002,18.8235302,9.4117651,14.69999981,14.94260883,35,0.98038564,13.63354737,1,40721.56106772,3.10685596,48,-,47.84313583,24.31372643,988.5,0.03031847,1.76434863,29.40581131,99.96697998,9.375,-3.90625,-,0.02245812,3.79009247,516.84320068,303.1000061,18.57407379,73.91253662,53,0.0919633,-,28,4.49616988,8.47775555,1.8047694,55.40758896,23.94846153,5.09821844,0.0234375,1.01650405,0.45500001,5.09803915,164,6.53185402,8.0778255,16.47058868,15.5,-,1.8047694,55.40758896,5.09821844,0.03763117,18.07999992,17.24300003,0.83700001,-9.13737774,14.5,14.30000019
Wed Oct 08 13:38:34 GMT+05:30 2025,08-Oct-2025 13:38:34.726,73.91252047,18.57409592,3.2300000190734863,3.7900924682617188,516.6828002929688,331.29998779296875,1.27956188,1.11266255,9.40140057,-0.02744955,-,-,-,-,16.86274529,-0.02,0.13,0.11,0.85000002,18.8235302,9.4117651,14.69999981,14.94260883,35,0.98038564,13.63354737,1,40721.56106772,3.10685596,48,-,47.84313583,30.58823586,1046.5,0.03277997,1.73697138,28.94952202,99.96413422,9.375,-3.90625,-,0.02428146,3.79009247,516.68280029,331.29998779,18.57409668,73.91252136,53,0.0919633,-,28,5.22135857,7.36264849,2.13170338,46.90986633,20.79844093,6.02176094,0.0234375,1.01650405,0.45500001,5.09803915,168,7.22530379,8.0778255,16.47058868,15.5,-,2.13170338,46.90986633,6.02176094,0.03763117,19.07500076,18.23800087,0.83700001,-8.41218853,14.5,14.30000019
Wed Oct 08 13:38:35 GMT+05:30 2025,08-Oct-2025 13:38:35.734,73.91252148,18.5741144,2.200000047683716,3.7900924682617188,516.3177490234375,1.5,0.42951167,1.54815626,9.9517498,0.02632308,-,-,-,-,16.86274529,0,0.03,0.18000001,0.88,18.8235302,9.4117651,14.69999981,14.94260883,35,1.09415366,13.63354737,1,40721.56106772,3.10685596,48,-,32.54901886,30.58823586,1046.5,0.03277997,1.73697138,28.94952202,99.96413422,9.375,3.125,-,0.02428146,3.79009247,516.31774902,1.5,18.57411385,73.91252136,56,1.01159217,-,27,5.22135857,7.36264849,2.13170338,46.90986633,20.79844093,6.02176094,0.0234375,1.01650405,0.45500001,5.09803915,168,4.92125989,6.21371192,16.86274529,9,-,2.13170338,46.90986633,6.02176094,0.03986026,20.06699944,19.22999954,0.83700001,-8.41218853,14.30000019,14.30000019
Wed Oct 08 13:38:36 GMT+05:30 2025,08-Oct-2025 13:38:36.726,73.91252595,18.57413044,2.0399999618530273,3.7900924682617188,517.11083984375,4.900000095367432,-0.13519448,2.81037021,9.26500893,-0.01422668,-,-,-,-,16.86274529,0.02,-0.05,0.25999999,0.88999999,18.8235302,9.4117651,14.69999981,14.55119896,35,1.09415366,13.63354737,1,40721.56106772,3.10685596,48,-,32.54901886,30.58823586,1046.5,0.03277997,1.73697138,28.94952202,99.96413422,9.375,3.125,-,0.02428146,3.79009247,517.11083984,4.9000001,18.57413101,73.91252899,59,1.01159217,-,27,5.22135857,7.36264849,2.13170338,46.90986633,20.79844093,6.02176094,-0.046875,0.98987752,0.45500001,5.09803915,168,4.56334995,6.21371192,16.86274529,9,-,2.13170338,46.90986633,6.02176094,0.03986026,21.07500076,20.23800087,0.83700001,-8.41218853,14.30000019,14.30000019
Wed Oct 08 13:38:37 GMT+05:30 2025,08-Oct-2025 13:38:37.729,73.91252326,18.574142,1.4900000095367432,3.7900924682617188,518.052978515625,338.6000061035156,-0.20697916,3.22193575,8.50827885,-0.07361132,-,-,-,-,25.49019623,0.07,-0.08,0.41999999,0.88,31.37254906,15.68627453,14.69999981,14.55119896,35,1.09415366,13.63354737,1,40721.56106772,3.10685596,48,-,32.54901886,80.39215851,1046.5,0.03277997,1.73697138,28.94952202,99.96413422,9.375,3.125,-,0.02428146,3.79009247,518.05297852,338.6000061,18.57414246,73.91252136,59,1.01159217,-,27,5.22135857,7.36264849,2.13170338,46.90986633,20.79844093,6.02176094,-0.046875,0.98987752,0.45500001,13.33333302,168,3.33303498,6.21371192,16.86274529,9,-,2.13170338,46.90986633,6.02176094,0.03986026,22.06200027,21.22500038,0.83700001,-8.41218853,14.30000019,14.30000019
Wed Oct 08 13:38:38 GMT+05:30 2025,08-Oct-2025 13:38:38.726,73.91249997,18.57414699,3.0,3.7900924682617188,519.3228149414062,289.1000061035156,1.70787716,3.27697062,9.11904716,0.00172818,-,-,-,-,25.49019623,0,0.17,0.33000001,0.81999999,31.37254906,15.68627453,14.69999981,14.55119896,35,1.25596312,13.63354737,1,40721.56106772,3.10685596,49,-,98.8235321,80.39215851,1121,0.03929289,4.84186506,80.69775391,99.95659637,9.375,3.125,-,0.02910584,3.79009247,519.32281494,289.1000061,18.57414627,73.91249847,61,5.36616142,-,27,13.3434719,2.08640361,2.12918687,46.96531296,5.89379501,6.01465178,-0.046875,0.98987752,0.45500001,13.33333302,172,6.7108084,8.69919669,16.86274529,9,-,2.12918687,46.96531296,6.01465178,0.04732085,23.06500053,22.22800064,0.83700001,-0.29007548,14.30000019,14.30000019
Wed Oct 08 13:38:39 GMT+05:30 2025,08-Oct-2025 13:38:39.728,73.91245892,18.57414409,4.079999923706055,3.7900924682617188,518.7460327148438,268.5,-1.42133665,3.16450787,10.42851925,0.11906207,-,-,-,-,25.49019623,0.13,0.15000001,0.22,1,31.37254906,15.68627453,14.69999981,14.55119896,35,1.25596312,13.63354737,1,40721.56106772,3.10685596,49,-,98.8235321,80.39215851,1121,0.03929289,4.84186506,80.69775391,99.95659637,10.15625,-1.5625,-,0.02910584,3.79009247,518.74603271,268.5,18.57414436,73.91246033,59,5.36616142,-,28,13.3434719,2.08640361,2.12918687,46.96531296,5.89379501,6.01465178,-0.046875,0.98987752,0.45500001,13.33333302,172,9.1266999,8.69919669,29.01960754,0.5,-,2.12918687,46.96531296,6.01465178,0.04732085,24.05900002,23.22200012,0.83700001,-0.29007548,14.27999973,14.30000019
Wed Oct 08 13:38:40 GMT+05:30 2025,08-Oct-2025 13:38:40.726,73.91239711,18.57414331,5.03000020980835,3.7900924682617188,517.5496826171875,282.8999938964844,-0.06819545,3.29132748,8.66620541,-0.05626506,-,-,-,-,20.3921566,0,0,0.28999999,0.83999997,31.37254906,15.68627453,14.69999981,12.76407623,35,1.25596312,13.63354737,1,40721.56106772,3.10685596,49,-,98.8235321,80.39215851,1121,0.03929289,4.84186506,80.69775391,99.95659637,10.15625,-1.5625,-,0.02910584,3.79009247,517.54968262,282.8999939,18.57414246,73.91239929,60,5.36616142,-,28,13.3434719,2.08640361,2.12918687,46.96531296,5.89379501,6.01465178,-0.56640625,0.86830449,0.45500001,8.23529434,172,11.25178942,8.69919669,29.01960754,0.5,-,2.12918687,46.96531296,6.01465178,0.04732085,25.06900024,24.23200035,0.83700001,-0.29007548,14.27999973,14.30000019
Wed Oct 08 13:38:41 GMT+05:30 2025,08-Oct-2025 13:38:41.726,73.91234848,18.57415274,5.389999866485596,3.7900924682617188,516.9373779296875,281.6000061035156,1.50209439,3.14536548,7.23948479,-0.18220866,-,-,-,-,20.3921566,0.27000001,0.18000001,0.27000001,1.12,28.62745094,9.4117651,14.69999981,12.76407623,35,1.25596312,13.63354737,1,40721.56106772,3.10685596,49,-,98.8235321,31.76470566,1121,0.03929289,4.84186506,80.69775391,99.95659637,10.15625,-1.5625,-,0.02910584,3.79009247,516.93737793,281.6000061,18.57415199,73.91234589,61,5.36616142,-,28,13.3434719,2.08640361,2.12918687,46.96531296,5.89379501,6.01465178,-0.56640625,0.86830449,0.45500001,8.23529434,175,12.05708619,8.69919669,29.01960754,0.5,-,2.12918687,46.96531296,6.01465178,0.04732085,26.0720005,25.23500061,0.83700001,-0.29007548,14.27999973,14.30000019
Wed Oct 08 13:38:42 GMT+05:30 2025,08-Oct-2025 13:38:42.728,73.91230468,18.57416233,4.570000171661377,3.7900924682617188,515.97412109375,279.8999938964844,-2.37906384,1.160519,9.27936649,-0.01761949,-,-,-,-,20.3921566,0.16,0.22,-0.18000001,1.01999998,28.62745094,9.4117651,14.69999981,12.76407623,35,1.4628114,13.63354737,1,40721.56106772,3.10685596,49,-,33.33333206,31.76470566,1365,0.04240598,2.30599642,38.43327332,99.95298767,10.15625,-4.6875,-,0.03141184,3.79009247,515.97412109,279.8999939,18.57416153,73.91230774,61,0.87240451,-,27,5.22135857,6.99181318,2.38511443,41.92583847,19.75088501,6.73761129,-0.56640625,0.86830449,0.45500001,8.23529434,175,10.22279864,11.18468146,29.01960754,8,-,2.38511443,41.92583847,6.73761129,0.05102975,27.07999992,26.24300003,0.83700001,-8.41218853,14.27999973,14.30000019
Wed Oct 08 13:38:43 GMT+05:30 2025,08-Oct-2025 13:38:43.728,73.91227529,18.57416832,2.680000066757202,3.7900924682617188,515.3189086914062,275.70001220703125,1.21256292,2.28335094,10.23709393,0.07503903,-,-,-,-,20.3921566,0.07,0.12,0.23,0.94,28.62745094,9.4117651,14.69999981,12.76407623,35,1.4628114,13.63354737,1,40721.56106772,3.10685596,49,-,33.33333206,31.76470566,1365,0.04240598,2.30599642,38.43327332,99.95298767,10.15625,-4.6875,-,0.03141184,3.79009247,515.31890869,275.70001221,18.57416916,73.91227722,63,0.87240451,-,27,5.22135857,6.99181318,2.38511443,41.92583847,19.75088501,6.73761129,-0.56640625,0.86830449,0.45500001,8.23529434,175,5.99498911,11.18468146,17.64705849,8,-,2.38511443,41.92583847,6.73761129,0.05102975,28.05400085,27.21699905,0.83700001,-8.41218853,14.39999962,14.30000019
Wed Oct 08 13:38:44 GMT+05:30 2025,08-Oct-2025 13:38:44.727,73.91225504,18.57416952,1.6200000047683716,3.7900924682617188,514.7325439453125,272.1000061035156,0.25722843,1.45722902,10.29452133,0.05891478,-,-,-,-,16.86274529,0,-0.02,0.16,0.88999999,19.2156868,9.8039217,14.69999981,14.64804268,35,1.4628114,13.63354737,1,40721.56106772,3.10685596,49,-,33.33333206,25.49019623,1365,0.04240598,2.30599642,38.43327332,99.95298767,10.15625,-4.6875,-,0.03141184,3.79009247,514.73254395,272.1000061,18.57416916,73.91225433,64,0.87240451,-,27,5.22135857,6.99181318,2.38511443,41.92583847,19.75088501,6.73761129,-0.0234375,0.9964655,0.45500001,5.09803915,175,3.62383665,11.18468146,17.64705849,8,-,2.38511443,41.92583847,6.73761129,0.05102975,29.06999969,28.2329998,0.83700001,-8.41218853,14.39999962,14.30000019
Wed Oct 08 13:38:45 GMT+05:30 2025,08-Oct-2025 13:38:45.728,73.91223237,18.57416508,2.450000047683716,3.7900924682617188,513.4826049804688,251.39999389648438,-0.91106725,3.95713043,9.8895359,0.0885179,-,-,-,-,16.86274529,0.16,-0.1,0.27000001,1.01999998,19.2156868,9.8039217,14.69999981,14.64804268,35,1.5597685,13.63354737,1,40721.56106772,3.10685596,50,-,99.60784149,25.49019623,1147,0.049463,5.31902552,88.65042877,99.94482422,10.15625,-4.6875,-,0.03663926,3.79009247,513.48260498,251.3999939,18.57416534,73.91223145,63,2.58987527,-,27,11.31294356,3.3960228,2.43565989,41.05578232,9.59328461,6.88039494,-0.0234375,0.9964655,0.45500001,5.09803915,179,5.48049372,6.21371192,17.64705849,8,-,2.43565989,41.05578232,6.88039494,0.05308856,30.05999947,29.22299957,0.83700001,-2.32060385,14.39999962,14.30000019
Wed Oct 08 13:38:46 GMT+05:30 2025,08-Oct-2025 13:38:46.726,73.91220254,18.57414481,4.170000076293945,3.7900924682617188,512.5032348632812,235.1999969482422,-0.97567344,4.77607393,9.63111115,0.09909475,-,-,-,-,16.86274529,0.1,-0.09,0.47999999,0.88,19.2156868,9.8039217,14.69999981,14.64804268,35,1.5597685,13.63354737,1,40721.56106772,3.10685596,50,-,99.60784149,25.49019623,1147,0.049463,5.31902552,88.65042877,99.94482422,10.15625,-3.90625,-,0.03663926,3.79009247,512.50323486,235.19999695,18.57414436,73.91220093,64,2.58987527,-,28,11.31294356,3.3960228,2.43565989,41.05578232,9.59328461,6.88039494,-0.0234375,0.9964655,0.45500001,5.09803915,179,9.32802439,6.21371192,67.05882263,-5.5,-,2.43565989,41.05578232,6.88039494,0.05308856,31.05999947,30.22299957,0.83700001,-2.32060385,14.14000034,14.30000019
Wed Oct 08 13:38:47 GMT+05:30 2025,08-Oct-2025 13:38:47.730,73.91217265,18.5741065,5.630000114440918,3.7900924682617188,511.06201171875,218.60000610351562,1.47338057,3.41336155,8.37188816,-0.06749374,-,-,-,-,16.86274529,0.11,-0.03,0.51999998,0.88,19.2156868,9.8039217,14.69999981,14.71619225,35,1.5597685,13.63354737,1,40721.56106772,3.10685596,50,-,99.60784149,25.49019623,1147,0.049463,5.31902552,88.65042877,99.94482422,10.15625,-3.90625,-,0.03663926,3.79009247,511.06201172,218.6000061,18.57410622,73.91217041,62,2.58987527,-,28,11.31294356,3.3960228,2.43565989,41.05578232,9.59328461,6.88039494,-0.01171875,1.00110149,0.45500001,66.27451324,179,12.5939511,6.21371192,67.05882263,-5.5,-,2.43565989,41.05578232,6.88039494,0.05308856,32.06800079,31.2310009,0.83700001,-2.32060385,14.14000034,14.30000019
Wed Oct 08 13:38:47 GMT+05:30 2025,08-Oct-2025 13:38:48.726,73.91217265,18.5741065,5.630000114440918,3.7900924682617188,511.06201171875,218.60000610351562,1.47098768,3.76331186,9.23390293,0.02618504,-,-,-,-,77.64705658,0.02,0.15000001,0.36000001,0.83999997,40.39215851,20.3921566,14.69999981,14.71619225,35,1.5597685,13.63354737,1,40721.56106772,3.10685596,50,-,99.60784149,80.39215851,1147,0.049463,5.31902552,88.65042877,99.94482422,10.15625,-3.90625,-,0.03663926,3.79009247,511.06201172,218.6000061,18.57410622,73.91217041,63,2.58987527,-,28,11.31294356,3.3960228,2.43565989,41.05578232,9.59328461,6.88039494,-0.01171875,1.00110149,0.45500001,66.27451324,183,12.5939511,6.21371192,67.05882263,-5.5,-,2.43565989,41.05578232,6.88039494,0.05308856,33.06700134,32.22999954,0.83700001,-2.32060385,14.14000034,14.30000019
Wed Oct 08 13:38:49 GMT+05:30 2025,08-Oct-2025 13:38:49.728,73.91211215,18.57399377,7.449999809265137,3.7900924682617188,510.02862548828125,205.60000610351562,0.01555335,1.77128696,10.49073315,0.08326733,-,-,-,-,77.64705658,0,0.12,0.17,0.87,40.39215851,20.3921566,14.69999981,14.71619225,35,1.87654099,13.63354737,1,40721.56106772,3.10685596,51,-,20.3921566,80.39215851,1986,0.0524797,2.16018772,36.00312805,99.94132996,10.15625,0,-,0.03887385,3.79009247,510.02862549,205.6000061,18.57399368,73.91210938,62,3.14910969,-,27,5.51143404,4.62405348,2.53986907,39.3712883,13.06229877,7.17477131,-0.01171875,1.00110149,0.45500001,66.27451324,183,16.66517399,17.39839338,67.05882263,-5.5,-,2.53986907,39.3712883,7.17477131,0.05494145,34.0719986,33.23500061,0.83700001,-8.12211323,14.14000034,14.30000019
Wed Oct 08 13:38:50 GMT+05:30 2025,08-Oct-2025 13:38:50.725,73.91208528,18.57393401,7.340000152587891,3.7900924682617188,509.7115478515625,203.89999389648438,0.96370929,1.93399894,9.4372921,-0.01435971,-,-,-,-,77.64705658,-0.1,0.1,0.13,0.76999998,40.39215851,20.3921566,14.69999981,14.71619225,35,1.87654099,13.63354737,1,40721.56106772,3.10685596,51,-,20.3921566,80.39215851,1986,0.0524797,2.16018772,36.00312805,99.94132996,10.15625,0,-,0.03887385,3.79009247,509.71154785,203.8999939,18.57393456,73.91208649,62,3.14910969,-,27,5.51143404,4.62405348,2.53986907,39.3712883,13.06229877,7.17477131,-0.01171875,1.00110149,0.45500001,66.27451324,183,16.41911224,17.39839338,17.64705849,38,-,2.53986907,39.3712883,7.17477131,0.05494145,35.06499863,34.22800064,0.83700001,-8.12211323,14.42000008,14.30000019
Wed Oct 08 13:38:51 GMT+05:30 2025,08-Oct-2025 13:38:51.728,73.91206021,18.57387214,7.28000020980835,3.7900924682617188,509.54522705078125,203.10000610351562,-0.80578303,3.11186576,9.89671421,0.05945909,-,-,-,-,16.86274529,0.12,0.1,0.03,1.00999999,18.8235302,20.3921566,17.8474369,12.21170902,35,1.87654099,13.63354737,1.21411133,40721.56106772,3.10685596,51,-,20.3921566,80.39215851,1986,0.0524797,2.16018772,36.00312805,99.94132996,10.15625,0,-,0.03887385,3.79009247,509.54522705,203.1000061,18.57387161,73.9120636,61,3.14910969,-,27,5.51143404,4.62405348,2.53986907,39.3712883,13.06229877,7.17477131,-0.76171875,0.83072847,0.45500001,5.88235283,183,16.28489631,17.39839338,17.64705849,38,-,2.53986907,39.3712883,7.17477131,0.05494145,36.06000137,35.22299957,0.83700001,-8.12211323,14.42000008,14.30000019
Wed Oct 08 13:38:52 GMT+05:30 2025,08-Oct-2025 13:38:52.728,73.91203272,18.5738119,7.190000057220459,3.7900924682617188,509.4981689453125,202.39999389648438,1.31066859,0.39900318,8.24506855,-0.14926124,-,-,-,-,16.86274529,0.02,0.23,0.18000001,0.87,18.8235302,9.4117651,17.8474369,12.21170902,35,1.87654099,13.63354737,1.21411133,40721.56106772,3.10685596,51,-,20.3921566,24.31372643,1986,0.05739069,3.5703311,59.50551605,99.93564606,10.15625,0,-,0.04251162,3.79009247,509.49816895,202.3999939,18.57381248,73.91203308,60,3.14910969,-,27,4.35113214,9.44023705,2.8535223,35.0436821,26.66733551,8.06079674,-0.76171875,0.83072847,0.45500001,5.88235283,186,16.08357123,17.39839338,17.64705849,38,-,2.8535223,35.0436821,8.06079674,0.05494145,37.06499863,36.22800064,0.83700001,-9.28241539,14.42000008,14.30000019
Wed Oct 08 13:38:53 GMT+05:30 2025,08-Oct-2025 13:38:53.729,73.91200634,18.5737523,6.96999979019165,3.7900924682617188,509.1982421875,202.8000030517578,1.82572365,1.57268274,8.6590271,-0.08504671,-,-,-,-,16.86274529,-0.08,0.18000001,0.16,0.77999997,18.8235302,9.4117651,17.8474369,12.21170902,35,2.15652353,13.63354737,1.21411133,40721.56106772,3.10685596,51,-,26.27450943,24.31372643,1266.5,0.05739069,3.5703311,59.50551605,99.93564606,10.15625,-11.71875,-,0.04251162,3.79009247,509.19824219,202.80000305,18.57375145,73.91200256,62,0.07207936,-,27,4.35113214,9.44023705,2.8535223,35.0436821,26.66733551,8.06079674,-0.76171875,0.83072847,0.45500001,5.88235283,186,15.59144536,16.15565099,16.86274529,11,-,2.8535223,35.0436821,8.06079674,0.06080409,38.07600021,37.23899841,0.83700001,-9.28241539,14.42000008,14.30000019
